1.2882589,1.9337696,-0.76628435,-1.9633054,14.088289,-1.1101522,-0.4135453,0.7991144,-0.19041035,1.21515
13.823741,-2.735566,0.6664284,-1.2984993,-2.0186374,1.1550288,0.21613193,-0.22620618,-0.32610896,-0.32685634
-1.956758,11.88678,-0.48943532,-2.0998878,0.36181876,-4.7668514,-1.2245291,-0.033780634,1.121595,-2.790818
-1.1481562,-2.609222,0.50990033,12.042455,-5.0865765,0.9974709,-3.484535,1.7446555,-0.45498255,-0.89066184
-2.127346,11.15445,-2.1654563,-1.5599151,1.4545321,-3.2074592,-3.1542265,0.67583597,0.060047127,-0.29807505
-0.52458185,-1.0245206,-0.07889765,11.5405655,-6.592551,2.3136356,-2.8378947,1.1553106,-3.1424053,-0.47932073
6.230554,-1.092178,2.177579,-1.6455445,8.861999,-0.31768513,0.66813105,-2.4247193,0.23290339,-0.55628234
-2.7151265,1.1620662,0.38219777,-1.547681,0.5115874,-3.5062,-4.309061,9.968308,-0.6843933,-1.9232208
0.4574536,1.0732452,12.185527,-1.7897778,-2.6581671,-2.7750025,-1.8251483,0.049954504,-4.2894783,-2.733544
-1.2280574,0.3913654,2.309926,-1.572681,-0.43173552,-2.9804332,-2.688402,8.379356,-2.4922495,-2.1364608
-1.8727205,11.986972,-0.7475193,-3.097312,0.88149834,-4.6466484,-0.44832462,-0.46332115,0.31736228,-2.8864787
1.5780013,3.31276,8.25242,-2.006818,-2.7459934,-0.7389568,1.7436411,-1.9497867,-3.690673,-4.303493
-2.280898,10.697742,-0.21638906,-1.855914,0.3379831,-3.1853087,0.5063115,-2.3917406,1.3079929,-3.8638742
-2.8920202,11.408783,1.271968,-0.059534073,-1.6675968,-4.0378103,-0.9912779,-0.063115,-0.09348466,-3.6752698
-1.8540021,0.07209302,2.9434905,0.53915143,0.3128092,-2.7207558,-3.490372,9.943755,-2.5897133,-1.644929
-0.17096764,1.0608501,-2.0107646,-2.9321523,11.696232,-3.4318583,2.8268306,0.4717678,-2.0366805,2.4301817
-3.6521306,0.6949385,7.6723194,-2.6615095,0.71138835,0.4426588,4.150469,-4.758413,-2.166949,-4.816893
-0.40127617,-2.281233,0.97366774,9.085338,-5.9648232,1.3139958,-1.188561,0.20240298,-0.25823662,-1.007191
0.32671458,-4.6894493,-3.654375,0.21264982,-1.6459932,10.414761,1.2103126,-4.4924307,4.220893,-1.5921448
-1.3059618,8.295676,-1.7430553,-0.28343403,2.2579548,-2.2212973,-1.9303946,0.46638796,2.422374,-2.1472228
-0.8253315,-1.5275612,12.055448,-1.7418108,-0.37713602,-2.1118712,-1.9973596,-1.3233324,-2.6377995,-1.7986779
-0.9185436,1.0856234,-2.4815402,-1.8560361,12.056729,-2.208366,-0.84156674,0.9015845,1.3455759,3.290705
0.177005,0.10523046,-2.172789,-2.3422744,12.62619,-2.6983335,1.8081145,0.46738592,-1.4195029,3.7133381
2.163713,-2.6305065,-2.5074325,-3.7606964,-1.639571,-0.16488302,11.174816,-4.900348,2.409203,-2.491848
0.022368375,-0.77685416,1.6577151,11.199573,-4.8049846,1.7194917,-3.8908637,1.3634355,-1.8238409,-0.9473016
-2.1169236,-5.364595,-3.5798924,0.72445536,-4.2139373,11.825049,-1.1486933,-2.719773,-1.240662,-0.15446958
-3.6005979,-2.9347422,-1.8067545,3.6642916,-3.0318007,7.5054264,-2.1092446,-2.8008304,-1.966565,1.9245073
0.6896276,-2.741,-2.793476,-5.5487633,-1.0003095,1.5511914,13.91404,-5.6373253,0.3537226,-4.299656
12.766013,-1.0594012,-0.3808024,-3.4184828,-0.81293535,0.099797785,1.9571128,-1.6981822,1.5223919,-1.7476526
-0.24168617,1.8332016,-1.9324845,-2.3372345,13.926909,-1.7650856,0.121741116,0.5164154,0.90057963,2.2348504
-2.4012587,10.850078,0.4430899,-1.6525471,-0.8003235,-3.1709952,-0.0005285144,-1.6564285,0.22067043,-3.625725
-1.502795,-2.171758,-4.074279,-1.1908944,5.6565394,-3.3594487,-3.620224,2.971397,-1.657742,11.886552
-0.38079867,-3.1129687,-3.7427254,-1.5322051,-2.9397247,9.531489,-3.640609,0.5481772,2.833309,-1.5832673
-0.9395514,1.6637625,-3.328385,1.2746613,-0.3081365,-3.2721446,-5.4921007,13.1597185,-2.9055498,-0.3357717
0.87458915,-3.3897855,4.9048223,-2.366603,0.06162579,-1.7516322,-0.30239463,-5.8474483,9.28108,-2.273625
-0.8323717,-3.1520097,-5.1402807,-4.0064473,4.4032264,0.535782,-1.5299594,1.6007644,0.8846772,7.6940207
-4.0011044,-3.0928798,1.8809124,8.161407,-3.3114321,1.3312362,-4.26571,0.028165864,0.33843836,1.8488361
-2.3043032,0.20854421,0.3832486,-1.1301427,2.862889,-1.9455888,-4.879216,11.710371,-2.431493,0.578748
-0.4091968,0.6451481,-1.5713338,-1.0433784,12.407649,-0.20090574,-1.1640992,-0.79337984,0.31542465,3.7300184
0.5107173,-1.8865408,-1.6883785,-1.4448199,-1.2509161,-0.52175385,10.319882,-5.882967,0.87595433,-1.9231526
-0.09554535,1.7450475,-0.6898601,-2.002408,13.339391,0.19280088,-0.82467973,-0.17267886,0.5013973,0.9223716
-1.6680586,-2.4199035,-0.47885072,12.251897,-5.738209,2.598889,-2.9688342,1.372821,-1.5481201,-0.9499177
12.285655,-3.1495073,2.511745,-0.6186551,-3.1478343,2.9181738,-0.64358795,-1.9933022,-3.1489012,-0.23140547
-0.47986537,0.110094614,-0.34337512,0.86142534,-0.59682024,-3.4199607,-3.7562318,10.200351,-2.7647727,-1.2329776
15.23372,-2.7933776,1.2117659,-2.0820563,-1.8309982,0.20029035,0.86438966,-0.2110253,-2.6559339,-0.05454985
2.0918155,2.2230775,9.763831,-0.041221738,-1.7396278,-0.58418137,-3.673958,1.0826985,-5.242113,-2.9126022
-2.8213837,0.6116254,-4.3681464,-4.127196,2.1707149,-5.1937275,-2.6803215,2.495237,4.2886815,5.947948
-1.9853936,11.974815,-0.7810683,-2.2710552,0.29464456,-3.9494326,-0.03206086,-0.71520865,0.16292366,-3.913078
-4.1024137,1.3328743,0.18699324,-0.66272616,2.3979394,-3.050234,-4.838069,11.992149,-3.4007075,0.668076
-2.4805832,-1.6865342,0.15866578,13.112034,-5.8465114,2.4289174,-2.9084926,-1.2363001,-0.39952138,-0.48191354
-1.8650749,1.2427894,11.1235285,-0.96080095,-4.0422053,-1.1701852,-1.5108538,1.705623,-5.759594,-4.057211
-3.222662,0.008027503,-1.6629659,-1.7527288,6.3777275,-4.406024,-2.3858805,-0.95689625,0.836469,8.56122
-2.5197861,-0.5532141,0.013598852,-1.2679732,-0.42880216,-4.448037,-3.9772418,9.304961,-0.5833739,-0.54112834
-0.91095024,1.5483531,-3.9054732,-3.8944473,0.03404079,-2.272401,-4.036438,10.980023,-2.3166945,0.24099752
0.7819982,-3.5969374,-2.1983418,-2.4734786,-3.8880014,-0.17783788,10.014786,-3.8742003,2.4293492,-1.5663935
-0.70102286,2.8248003,12.138358,-2.51446,-0.8859143,-1.7980926,-2.2007918,1.6297547,-5.6063576,-4.149406
-2.339619,0.9615226,-4.5032697,-1.7304144,0.16741346,-1.3356494,-4.17142,10.59799,-1.7378451,0.14118746
-0.19044712,-1.8363541,-2.6997333,-1.9140446,2.1637256,0.62629914,1.4143028,-4.262318,10.567054,-3.202998
-0.95403975,1.4662647,-1.8921593,-1.288479,12.830123,-1.8982645,-0.77566713,0.4101577,0.6147883,3.0440333
-2.3600483,-0.35220978,-0.034663938,-0.19249004,-0.16812958,-4.1662626,-3.9896114,10.626977,-1.0186663,-0.99111354
1.1310701,-2.4552205,0.6462679,8.44934,-6.101034,0.327214,-2.300516,1.7789924,-2.2927766,-0.29420298
0.57842326,-2.1514335,-1.2750193,-3.9215431,0.43742672,-0.40501928,12.877085,-4.3632975,-0.10794892,-2.9375803
-1.7479445,9.352519,1.3861036,-1.060375,-0.69330335,-2.4626868,1.8402212,-3.1889412,0.68647015,-4.70561
-2.2893946,-1.4307973,-1.054403,14.315677,-3.457729,1.4750886,-3.0843961,-0.5091352,1.8351531,-0.81644905
0.16748464,-4.72307,-2.9624653,-4.011003,-0.59158725,0.56333566,12.169937,-5.4776673,2.4448774,-1.7983099
-2.37042,-0.6140545,-2.0661848,-2.079862,6.1199255,-4.2962427,-2.7675416,-0.019884614,1.85611,8.4927025
-2.598773,-2.500272,-0.23320407,9.920718,-3.223529,3.9331822,-3.4739184,-0.6578283,-1.9911402,0.8848256
-1.1825497,7.139275,0.19095069,-2.9756956,3.7367518,-3.68871,0.8744987,-1.9662393,2.4109116,-2.318305
1.4402347,0.92652106,0.97948754,-3.8226542,9.738713,-2.5637536,3.700569,-1.7929971,3.67867,-2.334696
-1.0210212,6.3010035,-3.3458989,0.63965046,3.581786,-2.3820934,-5.2308407,2.3963718,-0.38434988,3.622888
-2.967012,-1.8277289,1.7107784,1.2827538,-0.27900895,-1.0164106,-5.043433,7.8038936,2.4451725,-1.7297268
2.0925624,-3.951686,-1.5673527,-5.2891526,-2.435731,2.9003346,10.361519,-4.333924,1.1310192,-2.998157
-0.8655786,-2.5031898,-3.4324572,-0.9725179,5.3259287,-3.47668,-3.874894,3.4308858,-3.0597236,13.06864
1.5327735,-3.4146168,-1.5022887,-4.1872954,0.7012863,0.05373192,11.868681,-5.5031705,1.124204,-2.472168
15.573887,-2.170192,0.7370786,-2.1170487,-2.1803968,1.3848668,0.92142606,-0.3980796,-2.2078402,-1.2206525
-2.8902435,-5.8663983,-4.4303336,1.5316515,-3.4142199,10.859292,-2.647568,-2.1531415,1.2123653,0.8698476
-0.53521365,2.918503,-0.41277844,-2.7606158,14.627372,-1.4477835,-1.3079733,0.28346404,1.7053928,0.81446666
-4.4090214,-3.624094,-5.522391,-0.9516671,1.8749876,1.6048524,-2.7152193,0.82189494,0.6543776,8.83931
-0.69488204,-2.9092515,-3.8498676,-1.6540451,5.46536,-1.8121622,-3.749814,3.6654441,-2.2650003,11.47239
3.7537036,0.81241965,11.682181,-1.8948542,-1.5776967,-2.0162938,-3.3084958,0.42986527,-4.1754327,-2.9663239
-0.6385061,8.676162,0.88547647,-4.7791076,-0.630317,-0.14184046,1.2429013,-3.182283,0.71981144,-5.0452795
-3.3905582,-0.82756984,-3.2611527,-0.9608953,7.273199,-2.4910886,-2.8748643,0.99386877,-0.18418327,10.07992
2.7300987,1.9028714,-0.44618937,-3.6562111,12.3648615,-1.7331578,2.2997267,0.03150338,-0.640252,-0.20464635
-0.72631997,-1.9552037,2.0563195,-0.7051093,0.23708902,-2.5110877,-0.7404525,-5.5250483,11.313544,-2.4793417
-2.438705,1.1331856,1.4028963,-0.18400753,-1.4799048,-4.973645,-3.5147307,7.352824,0.37295458,-1.2507769
-2.7051644,-2.3492973,-0.92429954,11.897994,-6.7296305,2.0140078,-1.5873833,-0.99115664,0.178292,-0.40156704
-0.92646366,-1.7139448,-4.1116695,-0.825315,4.566032,-3.8754447,-3.7515905,3.741789,-2.6968348,12.778031
-3.515502,-2.0469873,2.3148122,1.8188355,-1.0380247,-2.3104393,-6.401079,9.166632,-2.4391198,2.2593944
-0.23168325,-0.44918352,-3.0003605,-2.0185237,8.021482,-3.8120797,0.5763756,-1.3248547,0.607741,6.200472
0.531063,-1.2014405,-2.116817,-1.3885406,10.505293,-2.3229806,2.5259278,0.07585612,-2.3235452,4.4577913
0.8071086,0.5475136,0.9703427,-1.0940362,13.160314,-1.2598032,-1.3333538,0.58289576,-0.2527716,2.1787968
-1.8294923,-0.8647167,-3.0332797,-3.0934134,4.8745623,-3.798944,-3.3636436,1.0936737,0.0006267205,10.590532
-1.021329,-0.7025193,10.693004,-0.32415596,-1.9536266,-2.0353625,-1.822082,2.3799758,-2.9657407,-3.7086365
-2.5682933,-4.734616,-3.3323534,2.4898794,-3.7188973,10.104318,-2.823685,-1.8439957,-0.4097859,1.6140852
2.0886128,-0.6975429,-0.8326826,-2.8161063,9.220218,-3.877063,1.4443821,-1.288085,2.0172915,2.796609
-2.5054991,0.6813415,-1.8387831,-0.4560232,0.28183243,-2.352085,-5.5992603,10.637451,-2.688207,1.7831665
-0.13519508,-3.2830565,-1.7963115,-3.1000206,-2.288129,-0.35417894,11.893244,-5.93075,1.4033331,-1.6876055
-4.1230545,0.79064476,-0.095047824,-2.707202,2.8736951,-2.4284904,-3.3274643,9.99446,-2.059977,-1.3423744
-0.45705113,-0.041220658,-1.2358637,-1.3017597,7.0844436,-4.370577,-3.448376,1.0131931,-2.3671439,10.999679
10.37588,-4.452845,1.0514479,-1.3907108,-4.5885725,2.1423802,0.29599088,-0.885589,-4.3840227,2.1533473
-1.8855699,-4.5280523,-4.0526476,1.121386,-3.4014146,12.149669,-1.9522862,-3.72178,1.1736748,-0.012638845
-0.49037844,-1.2234595,-2.0166068,-2.7184973,0.34017378,-1.438277,-1.4990183,-3.2230833,13.125567,-2.2758925
-1.5790079,-5.388228,-3.5300407,0.8422767,-4.002229,11.538623,-1.987988,-2.9024122,0.18415329,0.49469164
0.37752438,-4.1460686,-2.06636,-2.2349315,-2.602884,-0.430841,11.272394,-4.473843,1.6627787,-1.16937
0.096251905,-4.685815,-2.396472,-2.685525,-4.518291,1.2742088,11.119344,-5.415854,2.8192701,-2.0728858
-1.3234364,-3.8930547,-2.5848002,2.3349705,-3.1261728,11.309527,-1.772585,-3.428608,1.5693105,-0.6724587
-2.7166634,-0.03807261,1.4880549,-1.1760573,0.6197264,-3.332008,-5.1925554,9.71695,-2.949723,0.60088193
-0.7147907,-1.7790363,-0.816342,-1.308312,-0.2088976,0.23649347,-1.0354129,-6.0731535,13.463344,-2.6200893
-1.836468,11.046792,-0.20045513,-2.4346473,0.4698827,-3.618657,1.0002,-1.8687788,0.7031102,-4.121526
13.269375,-2.6802237,0.052359708,-3.520742,-1.504208,0.53935766,1.6911786,-0.5640545,-0.25433412,-0.4009643
-0.24237032,10.155859,2.245529,-2.6249518,-0.54541254,-2.5681393,0.78168297,-2.9822114,0.48160788,-4.668723
0.7087608,-2.3689294,-1.2798773,-3.3969111,-1.629746,0.3532787,12.711943,-5.889933,0.97354895,-3.5669622
2.1332076,0.52002966,-0.7841717,-2.6213238,11.08258,-3.7450175,0.5562653,0.065647334,-0.1590262,3.081058
1.3476088,-3.6994116,-2.5418534,-4.9292455,-0.7392251,0.63354504,11.98284,-5.1491218,2.9502776,-3.2700179
-2.5399292,2.6648252,-2.5055115,-1.4866393,1.7762196,-2.183267,-5.278614,12.575,-2.7630918,-1.2906228
-3.3234558,-0.8625326,-1.3470055,13.148915,-4.347512,0.86422807,-3.6899269,1.7108446,0.021705128,-0.5796485
-1.7354432,9.879045,1.6368107,-2.604066,-0.20692994,-3.040523,1.5544336,-2.6474268,0.90707606,-4.81042
-2.8370101,-1.1097001,-0.45299065,-0.07367104,1.7205838,-1.6869504,-5.2808332,11.669108,-3.2771142,1.9837257
-2.5181904,12.163918,-1.2783974,-1.5307786,0.22826837,-3.680604,-1.4378915,-0.05607027,-0.23670271,-1.8888944
-0.44622594,-3.441207,0.6597365,-0.1504885,-2.503877,-2.0302503,-0.7549676,-4.388585,11.86787,-1.4159808
0.7181176,-1.8295301,12.165303,-2.3325915,0.15391062,-1.8024182,-3.7614965,-0.26522163,-3.735806,-0.6465652
14.001643,-2.0609214,0.6581249,-1.8678874,-1.0657357,-0.3260026,1.4029026,-1.143299,-0.54942644,-0.6292605
-2.4536777,-3.691969,6.789505,1.1531994,2.2008588,-1.9441128,-3.5613372,-1.4639455,0.30890188,1.8993285
-2.0101507,-1.8221202,-4.545751,-1.7617106,6.0950513,-2.6828125,-2.914976,2.2321556,-0.74484944,11.41415
-5.196272,-2.7613373,-0.5067936,0.041665375,-1.411643,-2.7601392,-2.3549373,-2.4461727,3.0367491,7.6901026
-1.4437561,-3.902421,-2.5541728,1.2910942,-4.6215863,12.454425,-3.1898332,-2.3222291,1.4069036,-1.5565116
-0.5350768,-3.8306248,-2.6190872,1.1372948,-1.7541908,11.108699,-1.3686124,-3.960354,2.9696305,-0.8420907
-2.4382792,11.681791,-0.9070046,-2.753374,0.39168903,-4.3898754,-1.210472,-0.0048472565,0.16121456,-1.4886817
-3.114569,-4.717971,-2.4886634,2.1408904,-3.9205787,10.383642,-2.1829667,-3.4353926,-1.0299908,0.15118787
1.6005718,-1.7214717,-1.6434153,-5.3501906,2.0230148,0.039916098,12.655319,-3.3814209,-0.971995,-3.2641928
11.747995,-3.4927464,-1.1626406,-2.687283,-1.5615611,-0.8327323,1.7418666,0.5782859,-1.1448834,1.528314
4.124674,-1.297508,2.267754,7.6280227,-2.5650532,1.0490699,-3.1945395,0.5432699,-2.0514205,-0.0573164
-1.5967208,2.2355149,-0.1726538,-2.2258596,12.296049,-1.5959296,-0.32340533,-0.45219985,0.9542427,1.3746246
-0.2402733,0.6328661,-1.287352,-4.153356,9.825428,-2.322112,4.701831,-1.3434281,1.5054191,-0.3808594
-0.66924405,-3.9059665,-1.3878379,-3.5878372,-2.0587647,0.69011843,11.743242,-6.4845095,2.4572883,-2.3933432
-1.4122727,-3.3416064,-3.4005108,1.5874952,-2.9699304,13.457091,-2.5828757,-3.40082,0.4136748,-1.1314396
-0.6036008,0.7798058,-2.7768853,-2.060954,12.866258,-2.1914642,1.3090124,1.1032925,-0.03726115,2.5386868
2.0165186,-2.572377,-0.95726335,-4.9399147,0.9203483,-0.5160896,12.751884,-4.047597,-0.15945712,-3.3075202
-1.8027673,-3.7648509,-2.2963858,1.5154732,-3.4725058,10.646117,-2.3024957,-2.494727,-1.5031139,0.707023
2.5195167,1.0623562,-1.6777359,-3.9186332,12.909383,-1.1237007,0.4441591,0.5043414,-0.6503054,2.1176019
-2.6601825,-5.6506357,-1.203664,0.49004948,-2.211571,7.9483585,-1.2864088,-1.6274891,-1.7274021,-0.28941742
-2.4416645,11.298387,0.51764756,-2.5859413,0.15839122,-2.867076,1.8600774,-1.9751542,0.15334967,-4.7023225
-0.5030846,3.2720172,-0.72996825,-2.9487524,13.772835,-2.188196,-0.2642131,0.83770996,0.74006855,0.7141767
0.7435387,2.5514674,-0.43215185,-2.9474325,14.438788,-1.2342389,-0.0077055693,0.49311128,-0.034358524,1.0794533
-3.042692,-2.3451908,-0.081103064,-2.4109697,-0.75130975,-3.6939795,-4.208419,6.597334,3.610758,0.26659653
-2.3953147,2.594971,9.723912,-1.177229,-3.7267032,-1.2878017,0.7728393,-0.71444196,-3.7975137,-4.1031237
1.1567304,-1.0246464,2.189163,11.279153,-4.6318626,1.5836997,-3.701033,-0.40845463,-1.247539,-0.3556442
-1.1365609,-0.8751487,12.402823,-2.0998788,-2.048379,-2.567919,-2.7542813,0.22593519,-3.3044722,-2.0273175
-4.5907702,2.0300312,-1.1644956,2.6207504,-2.5931127,-2.1381643,-4.7013607,5.0415173,-1.5181029,1.210506
-2.7419367,11.759407,0.6383663,-0.57668775,-1.2285079,-2.6485903,-0.09410101,-1.3574764,-0.41520396,-4.1995745
1.1629593,-2.282653,-1.3046592,-2.5988812,0.3201508,-1.6700369,-0.8581825,-2.925401,11.319299,-1.0504348
-2.7408252,11.617438,0.065176435,-2.7314663,0.24586175,-4.003029,1.0495219,-1.4555295,0.79804265,-3.97136
-1.616991,-2.953906,1.994968,-2.7849998,0.20460825,-1.2368934,0.259835,-4.5754085,10.74468,-2.758417
-2.8557134,12.044663,-1.0381488,-2.7616699,0.13282607,-4.48818,-0.93503714,-0.5015036,1.2778404,-2.704788
-0.8626173,-3.3283408,-2.1510444,-1.5285604,-0.6063623,1.0052588,1.5986338,-5.4615736,11.66842,-2.6980197
-2.4039285,-4.7555456,-5.2897673,1.646228,-2.9440606,9.130565,1.019355,-4.12254,4.108216,-0.7836454
15.4949045,-2.7581847,1.7022892,-2.055646,-2.6441019,0.07240024,0.881187,-1.131672,-1.9319245,-0.5964831
0.38362813,-1.6940211,1.308714,3.0581436,-0.31282282,-1.6353544,-1.35321,-3.5407605,8.770141,-2.4099014
0.11621916,-1.0843887,-2.9961293,-0.67236525,5.644915,-3.617057,-0.6451319,0.20162305,-2.186545,8.792063
-1.6943382,-1.9209164,9.104167,-1.2663684,-3.3775413,-2.6264236,3.0516808,-0.7567571,-1.7894341,-3.7426782
-3.1420944,-3.2632442,-2.5343115,2.8752065,-3.7191336,9.416863,-2.6134222,-2.0110316,-1.225388,1.7443597
15.270787,-2.321822,2.2476232,-1.0815723,-2.6420593,1.5190555,0.027263582,-1.293153,-1.3616003,-1.8377396
-1.1723204,8.270122,-1.7686194,1.0803498,1.6252599,-1.9826024,-2.4334912,0.72441214,-1.7325845,0.08792522
-0.0610325,8.148883,1.9497212,-1.5430793,-0.6307652,-2.9079416,1.0167098,-2.9297857,0.9616672,-4.229459
-1.6404357,7.4253798,-2.2829907,0.68514884,2.5518873,-1.4124856,-3.815237,0.57765925,1.689261,0.22033682
13.685967,-1.7904717,2.2828202,-1.1433344,-1.5674635,-1.4030895,1.4249284,-2.809026,0.1931828,-1.2281224
-3.5196633,-1.6854122,-5.122585,-0.44729096,3.3815663,-4.0751,-2.9357183,2.298947,2.063352,9.395756
13.867696,-3.2074316,0.72284496,-1.7896242,-4.4301944,0.49451137,0.42444575,0.22030991,-2.4410865,0.69199246
-3.6668777,0.23139818,3.5410511,7.827537,-0.4875197,-1.8289385,-5.1230755,3.0489683,-0.89727414,0.15448987
-0.52054775,10.211503,0.03985191,-2.4156904,1.1106858,-2.9189713,1.3789384,-2.366638,0.49313787,-4.5570803
0.38346085,-3.5169418,-1.752632,-2.4532409,-3.4511263,0.4847859,11.07975,-5.588622,2.3602993,-2.2555716
0.50643307,0.6148521,-3.1705523,-3.1251097,12.69164,-1.731885,0.6130984,0.9019034,-0.032875203,3.4952476
-2.1965692,-1.2022979,7.1728587,2.8301141,-2.7783642,-1.9177494,-0.56362545,0.40966985,0.37576362,-2.7697504
1.1824905,-2.4204957,0.28131312,7.651769,-2.1669211,1.2494783,-0.5011499,-2.6519022,3.9463851,-1.4284594
-0.07613692,-2.2273955,-0.81925356,-3.1986814,-2.5322187,0.045306444,12.752718,-5.9102683,-0.2884628,-3.1189485
-0.9310838,9.780427,1.0669042,-3.6945615,0.13621996,-1.8287249,0.11872274,-2.4317594,0.537662,-4.0051837
-3.5720868,11.297931,-2.4653006,-2.0227242,0.36031458,-2.6773798,-1.7273308,-0.5040913,0.32801363,-0.9166311
-2.9139907,10.383817,1.0187848,-1.584716,-0.54746366,-2.7998297,1.1816933,-2.3833807,0.5578999,-4.2685204
-0.15990865,-1.0601709,0.342959,10.79556,-5.474095,1.1959779,-3.1588137,2.1639955,-3.0083961,-0.68214166
-4.9416127,-1.5157183,-2.1003702,-3.7927063,4.2656627,-3.5086567,-2.228686,0.27975753,2.08607,9.512432
0.70801145,-3.1052043,-1.4671081,1.3365216,-4.5279727,9.5304575,-2.0360804,-1.8797812,-2.1749008,0.33322933
-0.70554656,1.3491408,11.564331,-3.0335884,-2.4009612,0.8407824,-2.4901948,0.45232728,-5.764017,-4.4631443
-3.7107944,-0.24470066,-1.32282,0.40769422,6.9342036,-2.0566022,-4.2582264,2.4280455,-1.6834316,8.979024
-1.2112283,3.0001698,-3.688066,-3.169845,11.575798,-1.9599062,-0.06497717,0.7724573,2.1935766,1.451635
-2.923529,-2.597603,-3.9012794,3.7984786,-3.2601836,9.0281725,-3.1350143,-3.3563228,5.4799814,-1.7297968
-4.3078732,-2.2073116,-3.9443102,-0.6888546,2.9334683,-4.0850153,-4.482191,1.8322182,0.3857697,12.261931
-2.6260607,-1.662267,0.15036339,10.890979,-4.398266,-0.60036445,-5.6080065,3.4957998,-1.1301814,0.7800046
-3.7614117,-0.8228637,-4.77066,-1.7113771,3.587489,-4.2836,-2.5633042,1.8969809,2.403892,9.963507
12.791901,-2.7467463,0.76095504,-2.7021809,-2.37944,-1.1630526,1.9451423,-0.37774977,-1.5560817,0.6075058
-2.2511387,-1.4308829,1.0871755,12.305314,-4.284037,2.2866318,-4.431651,3.700779,-2.7032104,-1.1508967
-0.62815654,-3.3652322,-3.7588634,-2.33685,-4.2771683,4.6304684,9.700841,-6.6399117,3.670924,-3.0673623
-2.3378377,-3.3869822,-5.174535,-1.5891757,-1.8830997,9.385472,-3.755378,-0.36331213,3.2110527,0.46139774
-2.1240993,-4.638938,-2.5828114,2.709087,-3.314924,10.108495,-1.2925786,-4.103883,-0.1591622,0.62398326
